temp_c,humidity_pct,weight_kg,sound_db,varroa_count,brood_score,health_label
35.6,74.4,27.7,60.4,6,5,1
35.1,68.8,39.0,46.7,11,3,0
34.6,50.6,31.2,60.5,1,1,1
32.9,62.3,41.7,46.7,7,4,1
38.7,76.2,38.6,79.7,7,4,0
31.9,49.9,28.2,59.4,13,3,0
35.6,52.1,37.5,41.4,14,4,0
33.7,64.2,40.2,59.9,9,4,0
38.9,90.6,27.4,71.0,3,3,0
32.2,56.9,26.3,63.8,3,2,0
32.7,70.9,29.1,52.9,8,5,0
32.1,68.1,8.7,55.2,2,4,0
35.3,57.9,30.2,59.1,10,3,0
31.1,66.9,33.8,57.6,14,4,0
33.3,59.6,29.2,49.4,2,2,2
29.1,60.7,30.8,61.3,13,5,0
35.1,45.1,27.7,48.7,0,4,1
33.2,64.7,12.0,71.5,7,4,1
30.8,75.8,41.3,72.7,5,2,0
37.2,65.7,25.1,52.0,8,2,0
31.2,78.1,23.1,54.8,7,5,1
36.5,72.0,38.9,57.8,8,4,0
32.7,64.3,35.8,61.7,1,1,0
38.5,57.5,30.2,64.6,11,5,0
36.4,59.2,34.2,66.6,14,1,0
32.0,47.4,18.8,66.4,7,3,1
32.2,61.8,27.4,77.5,12,3,0
36.0,66.8,38.4,62.6,1,2,0
33.8,85.6,22.6,49.0,10,3,0
34.1,71.3,20.0,45.9,4,1,0
37.7,54.6,28.6,78.4,10,4,0
32.6,47.7,28.8,67.1,8,4,0
34.7,62.5,33.2,64.1,0,5,2
36.9,74.7,17.0,66.5,5,3,1
36.5,62.4,7.6,63.6,6,3,0
34.1,71.5,35.4,66.3,12,1,0
33.8,62.8,19.3,58.3,1,2,0
30.2,73.6,23.1,72.6,14,3,0
31.9,45.8,10.5,56.8,0,3,0
35.3,84.3,36.2,53.0,3,5,1
34.2,51.7,30.8,45.1,2,2,0
34.7,74.5,30.5,59.6,13,1,0
37.1,61.7,30.4,74.7,8,5,0
31.5,63.6,11.5,57.4,10,3,2
33.9,62.1,20.1,48.2,10,1,0
35.0,68.1,24.4,64.8,8,5,0
32.7,70.5,22.0,55.5,4,2,0
38.1,77.7,25.8,77.5,1,5,0
36.8,81.9,30.0,72.7,6,2,0
35.2,69.0,36.1,49.3,6,2,0
39.0,85.6,16.2,60.3,6,2,0
30.8,66.1,27.9,54.4,14,1,0
34.5,77.9,33.7,50.4,1,5,1
35.4,70.1,20.6,61.4,9,3,1
32.2,58.4,26.5,70.2,2,3,1
35.3,67.2,31.7,61.2,8,2,0
31.7,71.0,28.1,56.8,10,3,0
36.2,64.6,33.4,39.9,0,3,1
37.1,70.0,28.8,55.3,6,2,0
35.2,75.4,25.5,67.5,4,3,1
29.9,64.7,18.6,48.6,7,3,0
32.1,29.7,30.0,74.8,7,4,1
35.9,85.1,28.8,56.2,7,4,0
34.6,61.4,20.1,63.9,9,4,0
27.8,55.1,32.7,58.0,3,1,0
37.6,51.5,38.1,50.2,12,5,0
34.8,61.0,22.7,66.4,12,4,0
32.5,58.2,22.2,56.0,6,4,1
37.0,56.2,21.9,53.7,13,4,0
32.8,56.8,14.6,38.2,4,3,1
32.8,71.4,44.0,75.0,3,3,1
35.4,89.4,24.4,62.1,4,1,0
39.0,74.8,21.1,73.1,11,5,0
38.6,78.5,19.0,68.2,2,5,0
35.4,60.5,24.9,73.1,4,5,1
35.7,66.3,22.4,56.4,2,4,2
36.5,70.1,39.5,48.3,6,2,0
31.4,57.1,18.0,69.6,4,2,0
36.1,59.9,15.7,63.3,12,5,0
32.7,75.3,32.4,57.3,11,2,0
35.3,78.1,27.1,69.4,13,4,0
33.9,65.8,26.2,65.1,6,4,1
35.8,50.7,32.5,68.4,7,1,0
34.8,61.5,29.1,51.8,12,1,0
26.8,47.7,27.6,71.8,10,1,0
34.9,65.9,16.8,62.0,14,4,0
36.1,68.1,14.7,72.8,14,2,0
35.6,61.8,22.4,71.7,1,2,0
34.2,67.9,19.3,68.9,3,5,2
38.6,70.0,30.2,60.9,10,3,0
35.3,68.1,13.6,69.1,1,1,0
35.6,50.6,24.4,73.1,1,2,0
37.1,62.0,26.6,68.1,2,3,1
35.4,69.9,27.7,64.0,1,3,1
32.3,83.9,31.2,69.1,9,4,0
28.4,61.7,25.4,56.7,4,5,0
33.3,71.6,22.7,77.1,14,1,0
36.4,75.5,38.0,45.2,1,2,0
33.6,62.6,25.4,62.3,6,4,1
36.5,78.8,39.4,57.9,9,1,0
34.9,79.4,25.4,55.6,5,3,1
37.7,81.6,27.9,65.1,10,1,0
33.8,70.5,26.9,50.7,12,3,0
35.7,93.3,29.8,83.5,9,1,0
35.8,57.6,24.6,48.5,9,4,0
38.3,90.5,28.8,52.5,8,3,0
30.2,74.2,40.2,51.5,14,5,0
33.4,81.1,36.4,64.0,11,1,0
36.6,61.2,36.4,72.1,0,5,1
38.4,75.1,17.3,67.3,11,3,0
35.1,82.1,18.6,76.7,2,3,1
33.8,52.0,29.7,53.7,13,4,0
36.4,63.0,34.2,68.6,4,4,2
36.7,39.3,23.8,59.0,10,5,0
33.6,62.9,22.4,64.3,11,5,0
35.3,55.2,39.2,73.1,5,2,0
37.5,62.4,33.5,45.1,14,2,0
39.2,100.1,36.5,81.9,7,5,0
36.4,85.6,24.5,60.5,6,5,0
34.6,47.7,23.8,45.9,7,5,1
34.4,71.7,35.6,55.1,4,5,2
35.9,74.6,25.9,63.0,1,4,2
34.2,60.9,23.1,55.1,14,5,0
35.0,67.1,20.7,41.5,12,4,0
31.9,68.3,23.9,63.0,12,5,0
37.7,48.8,35.0,54.8,13,3,0
31.6,52.6,15.9,68.5,9,5,0
33.4,67.1,33.0,51.3,14,1,0
34.7,66.2,22.3,84.6,14,5,0
39.5,56.5,26.3,67.1,3,5,0
33.4,55.5,26.8,64.0,6,4,1
32.8,63.9,26.2,68.2,1,5,2
33.1,75.6,25.7,43.8,10,3,0
38.6,64.1,24.4,57.0,1,2,0
27.5,84.5,23.4,79.8,11,1,1
32.0,56.7,38.6,58.8,12,1,0
41.3,67.3,28.2,61.4,6,5,0
36.0,60.7,27.0,57.3,9,1,0
31.7,72.1,22.8,76.6,14,2,0
34.4,55.6,24.7,59.6,11,3,0
34.7,88.1,22.9,49.5,6,2,0
36.6,44.7,34.1,87.8,13,5,0
39.1,85.6,22.0,48.2,0,1,0
35.5,66.1,10.0,61.0,3,1,0
33.2,71.6,28.5,53.6,4,2,0
36.5,81.0,25.8,55.0,5,4,1
32.8,75.3,23.3,51.4,10,2,0
31.9,56.2,35.3,56.6,11,5,0
30.1,72.2,6.1,71.8,0,1,0
30.6,87.4,40.6,43.0,3,2,0
32.3,54.4,36.4,74.6,12,4,0
31.6,90.4,23.0,72.9,7,4,0
35.3,69.6,24.4,67.1,4,3,1
31.5,59.8,32.0,63.3,6,3,1
26.6,54.3,32.2,64.8,9,1,0
31.9,62.3,22.9,76.2,8,1,0
33.3,41.5,15.1,44.5,12,1,0
33.0,60.0,44.9,69.3,14,3,0
38.3,61.8,35.6,54.5,12,5,0
33.0,52.1,29.3,70.3,1,1,0
36.7,74.0,29.4,55.9,6,1,0
34.5,62.4,33.0,69.1,7,4,1
34.4,57.4,33.9,46.5,9,3,0
32.4,61.1,11.3,45.1,14,2,1
34.4,69.3,25.2,60.9,6,1,0
32.6,65.9,24.4,76.4,5,5,1
34.9,56.6,26.7,67.4,13,4,0
33.9,66.5,34.2,67.3,11,3,0
32.1,64.4,13.7,70.6,6,2,0
37.0,51.3,17.2,58.0,13,5,0
35.6,61.5,22.5,68.1,4,1,0
33.4,72.0,29.2,56.2,3,4,2
34.9,71.9,34.7,58.9,0,4,2
34.3,62.2,41.1,60.1,1,4,2
32.3,73.1,25.7,56.5,12,4,0
34.7,53.2,34.6,61.3,1,2,0
32.9,53.6,33.7,59.5,11,3,0
32.1,62.0,32.3,54.9,1,3,1
30.4,83.0,27.8,60.6,3,5,1
33.6,67.0,24.8,63.6,5,4,1
35.9,61.7,19.5,51.0,3,3,1
32.8,83.5,18.9,66.2,1,4,1
40.8,61.6,30.8,57.1,14,5,2
36.7,91.8,27.6,64.0,6,4,0
37.8,58.9,24.7,55.3,6,2,0
36.5,52.9,33.3,72.5,11,1,0
39.1,63.0,26.4,71.6,13,5,0
32.5,62.0,20.7,51.5,4,1,0
28.1,55.3,25.9,67.2,6,3,0
33.4,96.2,34.6,76.5,7,1,0
35.9,68.8,19.8,52.5,3,5,2
34.9,70.6,29.7,53.3,1,1,0
35.2,59.5,27.6,69.4,13,4,0
37.8,58.1,21.9,48.9,10,4,0
35.5,77.3,25.7,54.2,10,4,0
36.5,44.9,15.4,51.9,4,3,1
32.2,51.3,28.9,69.5,9,3,0
31.8,62.0,17.1,55.1,2,3,1
38.5,81.2,36.6,59.2,1,4,0
34.8,60.5,27.3,54.5,14,1,0
32.9,70.0,23.4,73.5,3,5,1
32.9,65.3,37.3,53.4,11,4,0
32.9,80.6,19.7,47.9,4,5,1
32.7,46.0,22.0,47.5,9,1,0
31.3,73.8,13.4,68.9,9,2,0
30.7,62.6,38.5,69.7,10,2,1
34.0,76.1,43.0,74.5,14,3,0
33.0,55.2,14.6,49.4,6,5,1
37.3,65.3,21.5,59.7,12,4,0
35.2,63.8,28.6,86.3,4,4,0
35.2,53.0,23.9,59.0,14,2,0
32.6,49.6,27.7,56.4,7,1,0
34.2,58.0,27.1,61.8,12,4,0
35.4,66.6,31.3,67.3,12,1,0
36.3,55.9,20.3,67.1,9,2,0
34.3,61.0,29.5,55.9,14,3,0
37.2,42.4,19.1,56.1,10,4,0
34.5,60.6,24.7,59.0,9,4,0
36.5,77.3,14.1,54.7,3,1,0
33.3,73.5,24.8,49.7,5,2,2
30.0,64.0,23.4,80.1,0,5,0
35.2,67.9,35.5,57.9,10,3,0
36.3,55.1,27.5,58.5,9,4,0
35.9,84.5,29.0,58.8,10,2,2
35.6,89.8,27.8,61.2,9,5,0
33.6,67.0,11.0,66.3,3,3,0
32.5,96.1,12.0,57.3,14,1,0
35.9,56.8,25.5,73.4,6,4,1
35.6,50.0,30.2,68.0,10,2,0
33.1,56.5,26.1,60.1,2,5,2
37.3,62.4,21.1,55.3,8,4,0
32.3,92.7,26.1,72.8,6,1,0
33.0,61.6,25.4,60.4,13,1,2
38.6,54.7,34.2,49.6,11,1,0
36.7,54.2,33.8,72.2,14,2,2
33.6,78.7,23.6,54.7,4,1,0
35.2,77.0,27.6,70.7,9,4,0
34.9,59.2,30.2,36.9,9,1,0
27.6,42.5,31.4,58.3,3,3,0
32.2,51.5,41.2,73.6,4,2,0
34.4,85.7,27.8,62.1,10,4,0
33.6,73.3,37.3,68.0,2,1,0
35.1,65.8,18.7,53.0,6,3,1
37.3,87.4,22.9,65.5,11,5,0
33.7,88.5,10.9,62.0,12,2,0
31.9,64.6,29.2,64.4,8,5,0
35.3,64.8,33.2,82.4,10,1,0
33.7,58.0,7.6,75.0,12,4,0
34.1,61.6,29.5,69.9,3,2,0
33.8,47.2,32.8,70.0,10,2,0
40.1,47.1,32.4,52.9,11,3,0
28.9,44.3,18.4,57.3,12,4,0
33.5,78.0,34.2,46.7,9,3,0
34.5,46.3,28.1,49.3,2,3,1
32.5,88.4,32.7,53.1,0,2,0
36.7,56.2,27.0,61.7,9,4,0
36.5,85.8,31.0,49.7,4,1,0
34.4,60.6,36.9,61.6,5,1,0
33.8,46.2,26.4,60.5,6,1,0
34.2,80.4,30.3,50.7,11,5,0
34.2,81.8,38.0,77.3,5,4,1
34.3,54.1,26.9,48.8,8,2,0
34.0,61.0,19.0,73.2,7,4,1
35.1,54.1,33.4,39.5,0,2,0
36.4,63.6,39.5,60.6,10,4,0
31.4,66.3,38.3,50.0,8,2,0
31.9,60.8,33.7,55.5,3,4,1
30.1,43.2,9.2,80.1,11,2,0
36.7,58.0,22.9,58.5,1,1,0
35.1,73.4,23.3,51.0,3,5,2
35.8,62.5,28.4,66.9,3,4,2
30.9,61.1,41.5,58.4,9,4,0
39.0,53.8,19.4,63.5,14,4,0
33.0,57.7,45.9,52.9,12,5,0
34.9,81.9,24.9,53.3,2,1,0
36.6,51.3,21.9,54.1,0,5,2
32.0,73.6,34.8,70.0,11,3,0
33.1,65.6,35.4,59.7,8,3,0
34.9,67.9,33.2,51.5,5,5,1
41.6,56.2,21.8,63.6,13,5,0
35.3,60.8,32.0,62.8,2,2,0
38.5,64.9,19.7,67.7,1,5,0
37.5,58.8,21.6,57.2,7,1,0
35.4,69.0,27.2,61.2,4,1,0
32.0,70.5,21.4,66.2,3,2,0
37.1,91.1,36.4,51.9,9,2,0
30.8,68.3,23.4,70.9,4,4,1
38.5,42.1,26.2,62.2,8,3,0
35.0,79.0,21.0,51.0,8,5,0
27.9,62.6,36.3,50.9,11,4,0
33.6,89.1,22.7,61.0,14,4,0
36.1,82.7,37.1,56.5,9,4,0
33.9,58.9,36.5,69.5,4,3,1
36.3,73.7,24.4,59.1,8,2,0
32.4,57.9,28.2,65.0,7,1,0
31.2,65.0,24.2,53.5,6,5,1
34.3,73.1,32.4,61.8,5,2,0
34.6,78.4,26.4,75.2,1,4,1
33.6,75.7,24.7,60.5,3,4,1
37.6,65.9,28.4,56.5,8,2,0
32.4,94.8,15.3,53.4,1,1,0
35.3,60.6,27.4,61.8,2,4,2
34.7,45.7,33.2,76.1,8,2,2
30.6,48.0,29.1,48.4,14,5,0
31.2,82.7,35.6,61.5,2,3,1
34.5,64.1,25.0,44.9,1,2,0
39.5,66.9,24.3,57.9,5,4,2
35.9,58.5,19.1,64.6,1,2,0
30.2,59.6,24.8,46.2,13,4,0
26.7,55.6,43.7,57.6,11,4,0
36.3,70.7,30.2,64.9,1,5,2
34.3,63.8,23.3,63.3,1,3,1
37.4,70.2,20.0,65.4,8,1,0
32.3,69.1,15.2,52.3,6,1,0
35.4,59.9,21.4,64.9,10,1,0
36.6,47.5,34.1,56.0,13,5,0
33.4,46.5,24.6,69.1,5,2,0
33.4,101.3,20.3,38.9,11,2,0
34.6,82.7,21.2,59.1,4,4,1
35.9,81.1,33.2,63.0,3,2,1
34.5,56.9,27.3,75.5,14,5,1
36.9,65.1,23.0,62.9,3,5,2
33.3,55.2,25.5,63.9,2,3,1
31.2,49.3,45.6,65.8,8,4,0
39.4,57.9,37.8,74.5,8,2,0
33.0,80.9,39.7,58.2,7,3,1
33.1,75.1,14.0,48.0,1,3,1
34.3,53.4,26.8,46.1,1,2,0
34.7,61.2,22.8,68.6,11,3,0
33.5,74.0,32.4,64.2,2,1,0
34.5,58.1,36.5,59.4,4,4,2
34.4,66.0,30.6,56.1,12,1,0
34.9,69.8,21.0,63.8,5,5,1
28.6,69.7,22.7,64.1,5,5,0
39.2,68.0,33.0,66.8,13,2,0
34.1,57.2,33.8,50.9,11,1,0
36.0,58.4,29.1,44.4,10,3,0
31.1,51.4,29.0,52.9,2,1,1
33.3,46.3,28.4,48.5,4,3,1
32.8,63.6,30.2,48.0,8,4,0
38.2,74.8,33.7,77.7,12,2,0
33.0,48.4,33.0,39.3,7,5,1
36.4,68.3,28.2,66.7,11,1,0
32.9,74.4,27.6,71.1,4,4,1
33.4,43.0,27.3,71.9,5,3,1
33.9,61.8,21.8,64.8,9,2,0
37.7,84.8,21.7,75.2,8,3,0
29.8,71.6,32.4,79.8,1,2,0
31.2,42.6,22.3,59.0,5,4,1
29.6,72.9,34.5,66.5,12,5,0
31.8,56.0,27.6,74.8,8,3,1
32.5,73.3,34.6,53.4,11,4,1
30.5,56.7,33.1,59.6,12,4,0
32.7,64.4,34.7,55.7,4,5,2
29.5,58.5,24.2,66.6,3,3,0
32.0,65.0,31.3,43.0,8,3,0
37.5,58.2,33.9,76.4,7,1,0
35.5,62.3,15.6,67.3,13,4,0
35.0,50.9,41.6,67.9,2,5,2
32.0,70.9,46.1,38.4,6,5,1
30.7,67.1,35.6,51.6,0,4,1
31.7,45.6,34.4,76.9,5,2,0
34.4,76.9,32.7,60.2,8,4,0
36.7,62.9,25.4,44.8,11,2,0
36.8,66.9,27.1,64.2,12,5,0
36.1,74.2,35.7,68.8,0,1,0
32.7,68.9,20.2,67.3,13,5,0
34.6,79.0,19.5,60.5,10,4,0
33.7,61.5,24.8,73.4,3,5,1
34.0,77.4,33.3,55.0,3,2,0
39.6,66.5,21.1,67.4,11,3,0
30.1,71.1,26.2,63.4,10,2,0
33.9,69.8,27.1,60.7,3,4,2
37.5,79.9,19.9,58.2,6,4,1
30.8,73.7,8.5,58.6,12,4,0
32.9,59.7,19.8,62.3,0,4,2
33.2,57.3,30.1,59.1,7,1,0
33.9,64.4,31.9,69.3,13,3,0
30.5,55.9,32.0,56.6,0,2,0
36.0,52.4,32.9,77.7,8,5,0
36.2,39.5,23.0,56.2,8,3,0
35.8,46.4,21.3,71.2,4,1,1
32.3,88.8,31.0,71.6,8,2,0
34.7,57.1,26.3,63.7,10,3,0
32.3,87.8,35.3,62.8,4,2,0
33.7,69.8,31.1,54.7,7,4,1
39.9,64.4,38.3,56.8,8,4,0
34.7,47.0,24.3,64.2,0,4,1
31.5,65.1,36.5,61.5,3,3,1
35.0,87.7,44.3,73.8,9,4,0
31.1,83.7,28.4,57.5,7,2,0
31.5,68.3,32.0,58.1,14,4,1
31.9,51.2,20.6,45.4,12,1,0
33.4,53.5,35.2,68.4,3,4,2
36.8,54.8,37.0,67.5,14,2,0
35.9,80.3,24.0,71.8,12,5,0
35.8,84.6,32.7,72.3,6,2,0
31.8,67.4,30.2,69.9,9,5,0
33.1,61.4,31.1,70.3,4,3,1
35.2,83.6,34.5,68.1,1,5,1
32.9,53.3,32.2,69.6,3,2,0
33.8,65.6,26.9,43.6,10,3,0
35.6,70.6,34.7,51.0,8,4,0
33.6,54.6,36.9,49.4,6,4,1
35.1,57.4,23.6,74.7,7,2,0
38.5,56.4,28.0,54.2,11,3,0
34.1,82.0,13.9,55.8,10,2,0
37.4,88.0,32.7,62.1,9,4,0
35.9,66.4,37.8,49.6,7,3,1
30.8,61.8,25.9,65.8,0,1,0
31.7,57.8,29.1,40.7,5,2,0
32.4,65.0,26.2,50.2,1,2,0
32.4,58.4,24.9,64.0,11,3,0
34.3,63.8,29.9,49.6,5,5,1
36.0,70.0,21.7,75.0,3,5,1
37.6,60.1,26.1,62.5,7,4,1
35.3,62.7,20.8,73.3,7,5,1
33.4,62.8,32.7,65.6,13,1,0
29.3,61.2,29.9,61.9,2,5,0
34.7,59.7,24.6,52.0,12,3,0
34.6,74.1,28.3,71.3,3,2,0
35.0,43.8,26.2,66.4,12,2,0
39.8,83.9,37.2,82.8,8,2,0
37.6,66.6,24.5,70.3,8,5,0
36.5,72.3,33.1,58.0,10,3,0
32.1,73.7,22.4,64.9,1,1,0
33.2,56.5,34.5,66.2,11,5,0
34.3,54.0,36.3,73.6,11,4,0
32.6,52.6,36.7,75.2,2,2,0
35.8,62.0,39.8,60.4,1,4,2
35.4,73.4,30.3,49.8,10,2,0
31.8,58.0,37.9,43.5,1,3,1
37.5,72.3,41.0,50.6,8,1,0
34.8,36.6,19.0,56.1,3,2,0
30.2,60.4,23.2,77.0,10,2,0
34.4,79.0,16.0,77.2,13,4,0
35.2,62.9,36.5,71.6,12,4,0
36.9,55.1,15.9,74.3,11,4,0
33.7,57.1,13.8,54.9,9,3,0
36.6,28.7,19.2,46.8,1,2,0
35.0,52.9,14.1,51.9,14,3,0
31.2,77.7,30.2,41.7,13,2,0
31.0,58.0,19.3,50.9,0,3,1
37.3,59.4,14.5,56.9,11,4,0
37.5,37.0,27.7,63.7,1,5,1
35.3,45.4,28.1,63.4,9,2,0
38.2,79.3,13.0,55.1,3,1,2
37.1,72.4,22.3,67.7,1,2,0
36.2,49.4,27.4,55.3,3,5,1
32.2,57.4,25.1,62.1,4,3,1
38.8,64.6,25.4,50.9,5,3,0
35.8,50.6,37.4,72.9,4,3,1
33.5,41.0,45.2,62.2,6,2,0
32.8,63.1,25.5,68.8,9,5,0
35.1,71.9,17.4,49.8,6,4,1
30.3,72.1,26.1,63.7,8,5,2
36.2,75.5,29.6,67.7,5,1,0
32.1,46.4,27.6,41.6,4,4,1
35.4,65.7,32.9,73.7,2,1,0
33.2,61.8,45.7,49.5,4,1,0
33.8,64.0,14.3,64.1,2,5,1
32.6,62.5,23.9,79.9,7,2,0
34.1,57.1,40.3,71.5,9,2,0
39.2,28.8,23.8,47.1,12,1,0
38.0,78.9,34.3,60.2,4,1,0
35.4,69.0,33.0,74.3,1,4,1
34.4,47.2,37.9,53.8,12,3,0
36.6,70.7,43.3,58.4,10,3,0
37.3,59.6,30.7,58.1,4,1,0
32.4,60.0,14.0,67.7,14,5,0
34.3,55.8,22.4,46.6,9,1,0
29.9,71.4,45.5,68.3,11,3,0
37.3,55.4,16.7,55.8,5,3,1
39.7,51.8,32.0,61.9,6,1,0
34.7,78.6,7.9,59.8,5,3,0
29.2,62.9,17.2,68.0,10,3,0
36.0,63.2,35.1,61.8,12,3,0
32.2,73.3,28.3,76.4,12,2,0
32.8,57.0,25.0,71.9,4,5,1
36.1,59.4,21.5,54.0,11,1,0
35.1,68.7,12.0,75.7,10,4,0
33.3,46.5,33.5,65.2,0,2,0
32.9,67.7,25.7,63.7,11,2,0
34.8,55.9,15.8,70.5,1,2,0
33.5,75.3,28.2,51.6,1,4,1
31.7,71.6,32.6,48.2,1,1,0
33.7,70.0,26.4,62.2,8,2,0
35.3,45.7,28.9,55.9,0,3,1
34.1,63.8,28.3,82.7,7,1,1
31.0,50.9,22.3,54.4,10,5,0
37.0,64.6,28.4,62.4,8,2,0
27.7,37.2,33.9,63.9,4,5,0
33.4,46.5,36.3,74.3,5,4,1
32.9,79.3,34.3,52.1,10,2,0
34.9,69.4,22.6,45.9,5,4,1
35.9,60.8,33.1,75.9,9,3,0
37.3,54.1,31.7,62.8,10,3,0
32.7,52.0,22.3,70.1,7,5,1
36.0,67.4,24.3,70.6,5,4,1
35.0,60.9,33.4,72.3,0,5,1
30.2,83.6,39.0,58.2,11,5,0
39.3,62.8,13.5,55.5,4,5,0
30.9,65.7,41.1,42.0,6,3,1
35.5,48.3,37.3,52.1,0,3,1
35.5,60.7,29.6,62.6,11,5,0
35.2,67.1,26.1,55.0,13,5,0
33.3,60.5,31.1,50.6,13,2,0
36.6,59.2,22.9,62.5,4,4,2
30.6,68.9,26.6,75.4,1,3,1
34.3,83.2,16.2,61.4,1,1,0
33.1,66.7,14.1,50.7,5,1,0
32.8,78.7,46.7,74.7,0,1,0
35.6,72.5,28.5,54.3,2,2,0
37.2,78.0,29.6,76.8,9,5,0
33.6,57.7,27.8,59.4,0,2,0
36.5,62.5,21.4,63.0,9,5,0
34.6,62.6,25.5,77.6,13,3,0
32.3,71.6,28.7,48.5,14,3,0
33.9,74.5,26.4,51.5,14,2,0
33.8,66.5,22.0,58.7,4,4,2
32.8,75.5,31.8,60.6,9,3,0
35.6,58.2,29.5,88.4,0,2,0
35.1,75.6,31.1,53.1,3,4,1
30.5,77.2,33.6,49.0,11,4,0
30.4,73.1,26.6,52.6,3,4,1
35.6,66.6,26.6,64.3,4,3,0
32.5,73.6,39.9,66.9,6,4,1
35.3,54.3,20.4,54.9,4,2,0
36.5,67.4,13.0,62.2,11,5,0
31.3,68.6,32.4,81.5,13,3,0
31.0,49.0,23.0,62.4,8,2,0
38.7,70.7,19.4,65.2,8,3,0
35.4,50.0,35.1,80.9,10,5,0
33.5,59.9,26.8,55.0,6,5,1
32.2,65.5,17.9,54.4,6,2,0
33.2,56.2,43.5,57.3,14,5,0
31.5,66.0,15.1,56.7,5,2,0
36.7,65.8,27.3,43.8,3,1,0
32.6,55.2,12.9,63.4,0,2,0
37.2,71.8,30.2,64.2,0,2,0
33.5,55.8,22.9,60.1,11,2,0
31.9,92.5,34.6,64.5,3,2,0
33.4,63.7,27.9,64.6,11,2,0
27.9,50.9,38.8,48.8,0,1,0
34.2,53.2,24.6,64.9,11,2,0
34.1,78.8,15.2,67.6,6,3,1
36.6,60.1,29.9,46.0,12,3,0
29.8,48.6,26.0,76.6,12,3,0
37.4,75.2,13.4,49.6,8,2,0
36.6,60.0,19.6,50.6,14,1,0
37.6,72.8,22.1,64.0,14,5,2
34.4,76.2,40.4,67.3,10,5,0
37.0,68.3,33.7,69.8,7,3,1
30.8,93.8,25.2,67.6,13,4,0
36.3,44.3,31.8,56.8,14,1,0
32.6,55.2,11.7,63.1,6,1,0
30.4,61.9,23.5,58.8,4,3,2
31.7,92.1,31.2,63.7,4,4,0
34.5,86.6,29.3,62.7,14,4,0
32.4,80.5,23.7,57.0,2,2,0
35.4,55.5,27.7,58.5,0,5,2
30.0,56.9,30.7,43.5,7,4,0
29.2,55.1,27.9,70.3,14,2,0
37.9,55.6,34.9,65.0,4,3,1
36.8,82.9,30.5,38.9,7,2,0
31.9,62.1,32.1,69.9,1,1,0
34.5,63.7,41.7,61.5,12,1,0
37.0,74.3,34.6,52.6,13,3,0
35.5,45.0,41.9,51.7,9,1,0
34.9,65.6,22.6,55.1,1,5,2
37.2,51.8,15.3,52.7,1,5,1
32.7,61.5,26.9,54.0,11,4,0
34.6,58.0,26.2,79.0,1,4,0
34.5,57.3,39.7,65.7,1,4,2
33.8,67.7,19.0,82.4,13,4,0
33.5,67.7,27.4,64.3,7,5,1
34.7,62.4,31.2,67.8,8,3,0
34.6,69.4,28.8,53.2,10,5,0
31.9,54.6,26.6,60.3,5,2,0
36.5,73.2,30.9,61.2,3,5,2
32.1,62.5,36.6,68.2,7,4,1
34.0,59.2,40.3,61.5,1,1,0
33.8,55.5,28.3,65.5,4,1,0
35.4,62.1,21.5,65.2,8,1,0
29.2,87.4,40.3,59.0,14,2,0
36.7,64.2,19.4,57.9,9,4,0
32.8,51.3,42.3,55.3,11,5,0
37.5,76.0,38.8,72.8,4,5,1
33.3,59.3,39.9,59.0,0,1,0
34.4,68.4,33.5,65.3,5,3,1
39.3,57.7,11.1,60.4,10,5,0
33.8,80.4,19.7,72.6,0,5,1
37.6,57.9,30.5,42.1,12,1,0
34.6,81.8,22.6,65.0,4,4,1
35.5,52.4,25.5,49.5,10,1,0
34.7,61.5,32.9,65.9,13,1,0
36.6,81.8,26.6,60.5,9,5,0
32.8,67.0,18.2,47.2,2,5,2
32.0,92.3,35.1,65.4,3,1,0
32.9,61.8,32.1,64.2,7,5,1
34.7,68.1,26.0,59.7,14,5,0
33.9,87.9,33.7,61.0,10,3,0
36.3,46.8,28.8,63.6,9,1,0
37.8,45.3,38.7,73.8,12,4,0
32.1,55.5,29.2,58.9,2,3,1
32.7,74.8,38.6,72.1,1,2,0
30.9,45.7,13.0,61.6,8,5,0
39.6,72.2,31.7,75.0,8,4,0
35.3,71.3,24.8,59.6,3,2,0
35.7,89.2,21.1,55.3,9,3,0
31.1,77.5,37.3,51.0,2,2,0
34.5,69.4,35.1,61.7,2,3,1
35.8,81.3,11.9,54.1,13,2,0
33.9,71.5,33.7,76.0,0,4,1
37.2,59.5,32.8,53.3,8,3,0
40.3,51.3,22.2,55.1,12,1,0
32.1,58.2,21.3,67.8,10,1,0
31.9,64.5,15.3,73.9,6,1,0
32.3,67.1,25.3,69.3,4,1,0
38.5,39.4,26.6,72.6,0,1,0
37.1,62.4,34.4,61.2,1,4,1
34.2,65.3,30.2,61.3,8,3,0
34.6,71.6,19.5,82.1,7,1,0
32.5,84.5,29.9,78.9,5,3,0
36.7,67.2,26.0,69.1,4,2,0
33.6,54.1,20.5,73.1,1,3,1
33.8,43.2,15.3,70.6,1,3,1
36.0,73.2,33.0,49.9,4,3,1
34.0,54.6,31.6,61.6,13,2,0
33.9,75.4,32.5,77.0,4,1,0
34.5,81.8,22.2,69.2,1,4,1
36.5,46.5,29.4,61.4,8,4,0
38.6,71.6,17.0,77.1,1,5,2
36.0,80.5,20.1,65.7,6,4,1
